會計項目,資產總計,負債總計,權益總計,營業活動之淨現金流入,營業收入合計,營業成本合計,每股盈餘,繼續營業單位稅前淨利,所得稅費用,不動產、廠房及設備合計,流動資產合計,流動負債合計,營業利益,存貨合計,利息費用,應收帳款淨額,本期淨利,流動比率,速動比率,利息保障倍數,負債比,稅後淨利率,存貨週轉率,ROA,ROE,毛利率,股票代碼,股票名稱,股票類別
2018Q1,4630084.0,3114432.0,1515652.0,-159395.0,1783255.0,1631573.0,-1.27,-68199.0,9483.0,799091.0,3356605.0,2983421.0,-42696.0,800736.0,8142.0,1577000.0,-77682.0,112.51,85.67,-7.38,67.27,-4.36,2.27,-1.47,-5.1,8.51,5225,東科-KY,其他電子業
2018Q1,3649398.0,1199436.0,2449962.0,165107.0,1037950.0,714080.0,1.42,151905.0,19070.0,1331986.0,2296734.0,1199241.0,153446.0,240636.0,260.0,207313.0,132835.0,191.52,171.45,585.25,32.87,12.8,3.14,3.73,5.57,31.2,5234,達興材料,光電業
2018Q1,9302729.0,3238928.0,6063801.0,505143.0,2184241.0,1833750.0,0.38,86047.0,20968.0,2778661.0,6360720.0,3209738.0,110999.0,1150589.0,2027.0,1216559.0,65079.0,198.17,162.32,43.45,34.82,2.98,1.54,0.69,1.08,16.05,5243,乙盛-KY,光電業
2018Q1,2238908.0,349582.0,1889326.0,142289.0,728622.0,386898.0,2.43,172310.0,26756.0,182220.0,1980310.0,349049.0,185537.0,345330.0,0,373670.0,145554.0,567.34,468.41,0,15.61,19.98,0.94,6.41,8.01,46.9,5269,祥碩,半導體業
2018Q1,2128633.0,553592.0,1575041.0,45842.0,288412.0,182437.0,0.93,42977.0,6954.0,1145016.0,829033.0,311915.0,55162.0,212733.0,2137.0,239703.0,36023.0,265.79,197.59,21.11,26.01,12.49,0.89,1.79,2.36,36.74,5284,jpp-KY,其他業
2018Q1,4253240.0,2052254.0,2200986.0,-12949.0,1239412.0,1002163.0,1.17,124754.0,27186.0,1312163.0,2862913.0,1572225.0,133867.0,1096478.0,6593.0,1027053.0,97568.0,182.09,112.35,19.92,48.25,7.87,0.95,2.46,4.59,19.14,5285,界霖,半導體業
2018Q1,3323560.0,704154.0,2619406.0,-46457.0,1011344.0,820449.0,1.7,144107.0,32166.0,766710.0,2355393.0,663607.0,130281.0,436814.0,123.0,633945.0,111941.0,354.94,289.11,1172.6,21.19,11.07,1.92,3.36,4.31,18.88,5288,豐祥-KY,電機機械
2018Q1,10202568.0,5050217.0,5152351.0,433391.0,1347057.0,765786.0,2.45,355629.0,61547.0,3204219.0,4350429.0,2635591.0,373735.0,968684.0,8923.0,866491.0,294082.0,165.06,128.31,40.86,49.5,21.83,0.81,2.97,5.92,43.15,5306,桂盟,其他業
2018Q1,22585543.0,15144808.0,7440735.0,-453725.0,7963266.0,6930625.0,0.76,236546.0,53227.0,3286682.0,18138323.0,14870781.0,210458.0,5889522.0,16113.0,4781757.0,183319.0,121.97,82.37,15.68,67.06,2.3,1.16,0.83,2.5,12.97,5388,中磊,通信網路業
2018Q1,16118609.0,7821369.0,8297240.0,247241.0,6439676.0,5653299.0,1.46,370765.0,108967.0,3441613.0,10556271.0,6980889.0,332702.0,2959798.0,6114.0,4015788.0,261798.0,151.22,108.82,61.64,48.52,4.07,2.07,1.72,3.3,12.21,5434,崇越,電子通路業
2018Q1,58715637.0,33949254.0,24766383.0,1197996.0,9483031.0,8237095.0,0.31,314840.0,120807.0,11337949.0,35117086.0,23088549.0,366233.0,5307379.0,109690.0,12138516.0,194033.0,152.1,129.11,3.87,57.82,2.05,1.66,0.45,0.8,13.14,5469,瀚宇博,電子零組件業
2018Q1,3589714.0,577307.0,3012407.0,-47908.0,615751.0,390654.0,0.15,30694.0,4759.0,414350.0,2547869.0,488939.0,15805.0,705341.0,0,321040.0,25935.0,521.1,376.84,0,16.08,4.21,0.6,0.73,0.87,36.56,5471,松翰,半導體業
2018Q1,1041231.0,187190.0,854041.0,-46870.0,94461.0,72313.0,-0.22,-36737.0,-10757.0,249367.0,712522.0,185169.0,-35788.0,262744.0,283.0,58779.0,-25980.0,384.8,242.9,-128.81,17.98,-27.5,0.28,-2.45,-2.99,23.45,5484,慧友,光電業
2018Q1,9803849.0,4873752.0,4930097.0,261003.0,1479923.0,1297781.0,0.12,109866.0,68419.0,230692.0,8337867.0,3627884.0,105240.0,482134.0,7751.0,2664698.0,41447.0,229.83,216.54,15.17,49.71,2.8,2.7,0.45,0.84,12.31,5515,建國,建材營造業
2018Q1,8384896.0,5173547.0,3211349.0,-519261.0,387659.0,332667.0,0.16,28545.0,-672.0,53809.0,7541103.0,2345557.0,28276.0,6815747.0,818.0,188698.0,29217.0,321.51,30.92,35.9,61.7,7.54,0.05,0.37,0.91,14.19,5519,隆大,建材營造業
2018Q1,8829805.0,4738643.0,4091162.0,-503003.0,687461.0,659695.0,0.09,20545.0,-9285.0,719286.0,7479688.0,4384763.0,-14489.0,1363221.0,7426.0,1189156.0,29830.0,170.58,139.49,3.77,53.67,4.34,0.49,0.47,0.73,4.04,5521,工信,建材營造業
2018Q1,83781266.0,40893137.0,42888129.0,-354960.0,4360910.0,3388636.0,0.67,732517.0,173041.0,14615.0,76608399.0,37614711.0,560919.0,64380842.0,53518.0,59007.0,559476.0,203.67,32.51,14.69,48.81,12.83,0.05,0.7,1.31,22.3,5522,遠雄,建材營造業
2018Q1,10681999.0,6629419.0,4052580.0,-230299.0,354479.0,280554.0,0.1,26794.0,4580.0,75401.0,8472942.0,6573323.0,24716.0,6262853.0,1168.0,241288.0,22214.0,128.9,33.62,23.94,62.06,6.27,0.05,0.22,0.55,20.85,5525,順天,建材營造業
2018Q1,41302379.0,28916692.0,12385687.0,-880494.0,789466.0,495591.0,0.09,-31276.0,-48771.0,4223025.0,35560418.0,18164696.0,6598.0,26566160.0,158641.0,32778.0,17495.0,195.77,49.52,0.8,70.01,2.22,0.02,-0.18,0.14,37.22,5531,鄉林,建材營造業
2018Q1,13788193.0,6297559.0,7490634.0,-204466.0,679179.0,467937.0,0.32,108931.0,17756.0,4469356.0,8889209.0,3047327.0,132496.0,8149612.0,24171.0,25310.0,91175.0,291.71,24.27,5.51,45.67,13.42,0.06,0.81,1.22,31.1,5533,皇鼎,建材營造業
2018Q1,27617094.0,10733380.0,16883714.0,3995624.0,7057781.0,4277330.0,9.33,2784070.0,75539.0,85775.0,26705341.0,8320100.0,2723159.0,22651839.0,440.0,258097.0,2708531.0,320.97,48.72,6328.43,38.86,38.38,0.18,9.4,17.63,39.4,5534,長虹,建材營造業
2018Q1,6861157.0,2832355.0,4028802.0,88901.0,1878518.0,1543951.0,0.73,149879.0,26105.0,976509.0,5657164.0,2658045.0,187062.0,2631476.0,21503.0,1191380.0,123774.0,212.83,113.83,7.97,41.28,6.59,0.6,2.09,3.15,17.81,5538,東明-KY,鋼鐵工業
2018Q1,6822494.0,2351662.0,4470832.0,155295.0,401195.0,192124.0,0.41,104275.0,16598.0,1437909.0,632824.0,1383290.0,112779.0,0.0,8879.0,110048.0,87677.0,45.75,45.75,12.74,34.47,21.85,0,1.38,1.98,52.11,5607,遠雄港,航運業
2018Q1,26131397.0,20984630.0,5146767.0,186512.0,944141.0,859294.0,-0.23,-110837.0,18566.0,24628386.0,973451.0,6474455.0,-15535.0,195102.0,142346.0,47975.0,-129403.0,15.04,12.02,0.22,80.3,-13.71,4.31,0.14,-2.44,8.99,5608,四維航,航運業
2018Q1,2045448.0,920957.0,1124491.0,109693.0,492263.0,416484.0,0.33,24092.0,3741.0,261221.0,1712741.0,904304.0,20865.0,0.0,972.0,63160.0,20351.0,189.4,189.4,25.79,45.02,4.13,0,1.07,1.84,15.39,5706,鳳凰,觀光事業
2018Q1,340079101.0,280772134.0,59306967.0,294502.0,11538404.0,4253615.0,2.4,4262815.0,1113242.0,9943514.0,261359233.0,223071047.0,4209300.0,0.0,1372842.0,224831034.0,3149573.0,117.16,117.16,4.11,82.56,27.3,0,1.25,5.46,63.14,5871,中租-KY,其他業
2018Q1,3443500748.0,3233115767.0,210384981.0,-41679188.0,0,0,0.3,4550591.0,0,0.0,0.0,0.0,0,0.0,5074161.0,0.0,3842659.0,0,0,1.9,93.89,0,0,0.26,1.85,0,5880,合庫金,金融保險業
2018Q1,1030228.0,678704.0,351524.0,8946.0,436381.0,190488.0,0.04,5396.0,3052.0,36431.0,816636.0,633829.0,5281.0,447413.0,4263.0,176195.0,2344.0,128.84,58.25,2.27,65.88,0.54,0.42,0.4,0.67,56.35,5906,台南-KY,貿易百貨業
2018Q1,20787867.0,10634724.0,10153143.0,-532846.0,1691163.0,391474.0,0.89,264900.0,102022.0,7069287.0,6902600.0,7131881.0,308163.0,263495.0,31623.0,165354.0,162878.0,96.79,93.09,9.38,51.16,9.63,1.64,0.85,1.64,76.85,5907,大洋-KY,貿易百貨業
2018Q1,141295565.0,106118768.0,35176797.0,1468099.0,0,0,0.37,1176531.0,0,0.0,125623924.0,104522807.0,0,0.0,208832.0,0.0,976523.0,120.19,120.19,6.63,75.1,0,0,0.84,2.84,0,6005,群益證,金融保險業
2018Q1,33977275.0,28933468.0,5043807.0,605290.0,0,0,2.57,468404.0,0,0.0,33481397.0,28917917.0,0,0.0,2091.0,0.0,414429.0,115.78,115.78,225.01,85.16,0,0,1.24,8.54,0,6024,群益期,金融保險業
2018Q1,10596090.0,6881599.0,3714491.0,31398.0,2186546.0,1914482.0,0.07,24882.0,13777.0,3341509.0,6989470.0,5465820.0,72666.0,963896.0,26598.0,2760538.0,11105.0,127.88,110.24,1.94,64.94,0.51,2.0,0.22,0.3,12.44,6108,競國,電子零組件業
2018Q1,5971085.0,3641304.0,2329781.0,-144446.0,2710068.0,2453064.0,0.83,109320.0,18822.0,840509.0,4945358.0,3395867.0,106017.0,2758143.0,3284.0,1614084.0,90498.0,145.63,64.41,34.29,60.98,3.34,0.93,1.58,3.96,9.48,6112,邁達特,資訊服務業
2018Q1,8406906.0,3291556.0,5115350.0,305371.0,1629673.0,1403262.0,0.2,62068.0,24117.0,677850.0,7085639.0,3000074.0,103409.0,580718.0,3726.0,1904485.0,37951.0,236.18,216.83,17.66,39.15,2.33,2.52,0.48,0.75,13.89,6115,鎰勝,電子零組件業
2018Q1,51330235.0,8023734.0,43306501.0,1755453.0,4442655.0,3120548.0,0.27,871667.0,-859.0,16573338.0,23991933.0,8008604.0,845815.0,1223508.0,13281.0,1219365.0,872526.0,299.58,284.3,66.63,15.63,19.64,2.69,1.75,2.04,29.76,6116,彩晶,光電業
2018Q1,3301495.0,1589542.0,1711953.0,-145327.0,515214.0,454005.0,-0.5,-65995.0,-18828.0,771928.0,2403977.0,1540888.0,-58908.0,605197.0,2575.0,377744.0,-47167.0,156.01,116.74,-24.63,48.15,-9.15,0.76,-1.37,-2.73,11.88,6117,迎廣,電腦及週邊設備業
2018Q1,23526986.0,11228185.0,12298801.0,-15834.0,4711893.0,4532605.0,0.2,388328.0,255501.0,8032701.0,14673061.0,7326127.0,-251443.0,1647154.0,7287.0,1343523.0,132827.0,200.28,177.8,54.29,47.72,2.82,2.82,0.57,1.09,3.81,6120,達運,光電業
2018Q1,6674702.0,4424718.0,2249984.0,-186330.0,1696079.0,1122140.0,0.42,51476.0,14278.0,1245135.0,3065479.0,3629125.0,131182.0,806135.0,13175.0,1093422.0,37198.0,84.47,62.26,4.91,66.29,2.19,2.16,0.78,1.77,33.84,6128,上福,電腦及週邊設備業
2018Q1,1837594.0,310670.0,1526924.0,-13304.0,222147.0,181711.0,-0.13,-26218.0,-11039.0,340594.0,902235.0,309487.0,-18555.0,214670.0,446.0,222508.0,-15179.0,291.53,222.16,-57.78,16.91,-6.83,0.84,-0.8,-0.99,18.2,6133,金橋,電子零組件業
2018Q1,3041140.0,119486.0,2921654.0,-15691.0,169417.0,119131.0,0.02,4527.0,1827.0,150908.0,1071717.0,102011.0,3669.0,97364.0,0,81533.0,2700.0,1050.59,955.15,0,3.93,1.59,1.17,0.09,0.09,29.68,6136,富爾特,通信網路業
2018Q1,4455370.0,2613535.0,1841835.0,151042.0,927671.0,824557.0,0.3,45634.0,6005.0,1948277.0,2307103.0,2391291.0,26202.0,390226.0,11089.0,1296410.0,39629.0,96.48,80.16,5.12,58.66,4.27,2.16,1.09,2.18,11.12,6141,柏承,電子零組件業
2018Q1,4438255.0,1618103.0,2820152.0,-747910.0,699609.0,655789.0,-0.37,-97598.0,1027.0,1093634.0,3152193.0,1404918.0,-101876.0,606166.0,4154.0,286495.0,-98625.0,224.37,181.22,-22.49,36.46,-14.1,1.2,-2.13,-3.45,6.26,6142,友勁,通信網路業
2018Q1,5932398.0,4089746.0,1842652.0,-200580.0,1484202.0,1388712.0,-1.03,-174618.0,-60.0,1093424.0,4709504.0,3970268.0,-161008.0,1498041.0,8209.0,1939460.0,-174558.0,118.62,80.89,-20.27,68.94,-11.76,1.05,-2.8,-9.19,6.43,6152,百一,通信網路業
2018Q1,19147062.0,8608122.0,10538940.0,777793.0,2961595.0,2480919.0,0.1,53839.0,19890.0,8005280.0,10225781.0,7861803.0,63186.0,1611181.0,8980.0,3198342.0,33949.0,130.07,109.58,7.0,44.96,1.15,1.61,0.22,0.38,16.23,6153,嘉聯益,電子零組件業
2018Q1,2211899.0,848893.0,1363006.0,21304.0,161176.0,116364.0,-0.03,-3693.0,-1174.0,358966.0,1419896.0,803203.0,16832.0,160267.0,1595.0,177531.0,-2519.0,176.78,156.83,-1.32,38.38,-1.56,0.75,-0.07,-0.18,27.8,6155,鈞寶,電子零組件業
2018Q1,2133362.0,862568.0,1270794.0,101581.0,272179.0,200845.0,0.01,-7073.0,-8152.0,766835.0,1232897.0,672320.0,-11490.0,223671.0,1225.0,269848.0,1079.0,183.38,150.11,-4.77,40.43,0.4,0.95,0.04,0.09,26.21,6164,華興,光電業
2018Q1,461546.0,16674.0,444872.0,16418.0,2329.0,2033.0,0.2,9730.0,0,64573.0,260031.0,16332.0,11098.0,363.0,1.0,3789.0,9730.0,1592.16,1589.93,9731.0,3.61,417.78,6.46,2.13,2.21,12.71,6165,浪凡,其他業
2018Q1,8006179.0,3349887.0,4656292.0,-1821.0,2260180.0,1448538.0,0.1,17167.0,-4587.0,866745.0,5819006.0,3258427.0,4611.0,2563003.0,3955.0,1585356.0,21754.0,178.58,99.93,5.34,41.84,0.96,0.6,0.34,0.47,35.91,6166,凌華,電腦及週邊設備業
2018Q1,4034214.0,1139485.0,2894729.0,41932.0,774333.0,608244.0,0.21,44624.0,1969.0,464432.0,3007315.0,925591.0,56994.0,464675.0,1254.0,931719.0,42655.0,324.91,274.7,36.59,28.25,5.51,1.39,1.1,1.5,21.45,6168,宏齊,光電業
2018Q1,47015153.0,23265769.0,23749384.0,-1177425.0,11219207.0,9822465.0,0.31,176767.0,31497.0,5126374.0,40797944.0,23061135.0,661712.0,2013468.0,42956.0,10813567.0,145270.0,176.91,168.18,5.12,49.49,1.29,4.74,0.37,0.62,12.45,6176,瑞儀,光電業
2018Q1,16881702.0,12220311.0,4661391.0,-841236.0,169765.0,111886.0,-0.25,-56116.0,1868.0,507887.0,14663719.0,7350525.0,-33364.0,12137968.0,24059.0,20109.0,-57984.0,199.49,34.36,-1.33,72.39,-34.16,0.01,-0.21,-1.25,34.09,6177,達麗,建材營造業
2018Q1,2646371.0,461704.0,2184667.0,46902.0,330919.0,181915.0,0.53,99355.0,19803.0,606075.0,1481237.0,351068.0,93813.0,292.0,0,211105.0,79551.0,421.92,421.84,0,17.45,24.04,564.95,2.98,3.71,45.03,6183,關貿,資訊服務業
2018Q1,9409891.0,4426942.0,4982949.0,307960.0,481194.0,283377.0,0.53,104993.0,23958.0,2690667.0,3440913.0,3611793.0,114369.0,36365.0,12899.0,169420.0,81035.0,95.27,94.26,9.14,47.05,16.84,7.19,0.98,1.64,41.11,6184,大豐電,其他業
2018Q1,8258626.0,4296190.0,3962436.0,-261838.0,4560308.0,4182078.0,0.46,128966.0,31180.0,426135.0,7748222.0,4116528.0,162087.0,2610093.0,9077.0,3539818.0,97786.0,188.22,124.82,15.21,52.02,2.14,1.65,1.27,2.49,8.29,6189,豐藝,電子通路業
2018Q1,27393589.0,15591192.0,11802397.0,521394.0,4720936.0,4137920.0,0.18,159540.0,63327.0,6055739.0,16314867.0,10352544.0,174862.0,3075709.0,50121.0,5466111.0,96213.0,157.59,127.88,4.18,56.92,2.04,1.45,0.47,0.82,12.35,6191,精成科,電子零組件業
2018Q1,7020662.0,2767009.0,4253653.0,262921.0,1284138.0,892509.0,1.04,179532.0,68204.0,1057835.0,5703669.0,2295758.0,197818.0,1606079.0,547.0,944020.0,111328.0,248.44,178.49,329.21,39.41,8.67,0.56,1.63,2.61,30.5,6192,巨路,其他電子業
2018Q1,15355122.0,9944773.0,5410349.0,364532.0,5549048.0,4901629.0,1.18,243708.0,36315.0,2058629.0,12692185.0,9412756.0,245854.0,3042843.0,15840.0,3415996.0,207393.0,134.84,102.51,16.39,64.77,3.74,1.61,1.41,3.93,11.67,6196,帆宣,其他電子業
2018Q1,4459239.0,1220358.0,3238881.0,158968.0,685244.0,575298.0,0.02,10991.0,8277.0,425854.0,3785882.0,1181340.0,11090.0,626505.0,930.0,820525.0,2714.0,320.47,267.44,12.82,27.37,0.4,0.93,0.07,0.08,16.04,6197,佳必琪,電子零組件業
2018Q1,3170528.0,758112.0,2412416.0,106331.0,706258.0,583731.0,0.25,17039.0,-5144.0,635146.0,2428927.0,631325.0,28324.0,426515.0,2.0,460306.0,22183.0,384.73,317.18,8520.5,23.91,3.14,1.41,0.69,0.93,17.35,6201,亞弘電,其他電子業
2018Q1,5711937.0,1302934.0,4409003.0,305761.0,1085701.0,548712.0,1.0,262069.0,35059.0,411298.0,4462500.0,1103823.0,228913.0,691132.0,0,101989.0,227010.0,404.28,341.66,0,22.81,20.91,0.85,4.1,5.34,49.46,6202,盛群,半導體業
2018Q1,2321399.0,589255.0,1732144.0,21513.0,371431.0,258464.0,0.2,24574.0,14063.0,278583.0,1620753.0,501963.0,30539.0,150406.0,26.0,380284.0,10511.0,322.88,292.92,946.15,25.38,2.83,1.72,0.45,0.61,30.41,6205,詮欣,電子零組件業
2018Q1,6268427.0,1551328.0,4717099.0,162695.0,1730105.0,1259669.0,1.16,193068.0,30189.0,1195359.0,4435142.0,1439370.0,216441.0,1010939.0,954.0,1288010.0,162879.0,308.13,237.9,203.38,24.75,9.41,1.36,2.66,3.51,27.19,6206,飛捷,電腦及週邊設備業
2018Q1,4844485.0,1396406.0,3448079.0,-19613.0,749668.0,730931.0,-0.27,-66872.0,-22719.0,2069150.0,2422732.0,1237077.0,-75897.0,757259.0,4598.0,595414.0,-44153.0,195.84,134.63,-13.54,28.82,-5.89,1.01,-0.83,-1.27,2.5,6209,今國光,光電業
2018Q1,19281937.0,11526029.0,7755908.0,239703.0,5693674.0,4912882.0,1.19,489574.0,129178.0,2606904.0,16030106.0,10323730.0,425924.0,1905979.0,11952.0,7759801.0,360396.0,155.27,136.81,41.96,59.78,6.33,2.85,1.98,4.79,13.71,6213,聯茂,電子零組件業
2018Q1,18930183.0,5274675.0,13655508.0,-1721620.0,4144185.0,3049292.0,1.36,380382.0,48353.0,1933971.0,13307768.0,5027892.0,168203.0,2526138.0,8066.0,2887611.0,332029.0,264.68,214.44,48.16,27.86,8.01,1.12,1.77,2.56,26.42,6214,精誠,資訊服務業
2018Q1,2186282.0,936193.0,1250089.0,4361.0,345709.0,260286.0,0.04,2269.0,-1152.0,519197.0,1282373.0,540440.0,3860.0,533190.0,2836.0,419601.0,3421.0,237.28,138.62,1.8,42.82,0.99,0.49,0.36,0.29,24.71,6215,和椿,其他電子業
2018Q1,1692735.0,228913.0,1463822.0,16589.0,226597.0,109858.0,0.45,44360.0,7976.0,230006.0,1443446.0,202952.0,53280.0,180160.0,0,118874.0,36384.0,711.23,622.46,0,13.52,16.06,0.7,2.18,2.52,51.52,6216,居易,通信網路業
2018Q1,2521510.0,404842.0,2116668.0,32590.0,401357.0,223317.0,0.95,92754.0,16703.0,725183.0,1646159.0,376764.0,88268.0,259342.0,65.0,322610.0,76051.0,436.92,368.09,1427.98,16.06,18.95,0.87,3.08,3.67,44.36,6224,聚鼎,電子零組件業
2018Q1,14781.0,13092.0,1689.0,-2457.0,968.0,1509.0,-0.03,-2827.0,0,360.0,12487.0,10130.0,-3161.0,9072.0,0,49.0,-2827.0,123.27,33.71,0,88.57,-292.05,0.15,-16.95,-91.12,-55.89,6225,天瀚,光電業
2018Q1,2578600.0,1264973.0,1313627.0,152834.0,402572.0,301318.0,0.14,30379.0,6407.0,531055.0,1594589.0,1110026.0,29444.0,734304.0,4344.0,319545.0,23972.0,143.65,77.5,7.99,49.06,5.95,0.38,1.06,1.85,25.15,6226,光鼎,光電業
2018Q1,6302904.0,2618068.0,3684836.0,121255.0,1647110.0,1317929.0,0.38,92904.0,60078.0,1371180.0,4665012.0,2289179.0,166018.0,835957.0,684.0,1847734.0,32826.0,203.79,167.27,136.82,41.54,1.99,1.55,0.52,0.9,19.99,6230,尼得科超眾,電腦及週邊設備業
2018Q1,3964796.0,1796793.0,2168003.0,46284.0,831249.0,696902.0,-0.07,-11772.0,0,679354.0,2569803.0,1722786.0,2676.0,466305.0,1357.0,907593.0,-11772.0,149.17,122.1,-7.68,45.32,-1.42,1.43,-0.26,-0.54,16.16,6235,華孚,電腦及週邊設備業
2018Q1,101274948.0,49734139.0,51540809.0,5513729.0,15909571.0,12660161.0,1.66,2122990.0,456284.0,59631352.0,37837729.0,22369837.0,2341624.0,2787188.0,87574.0,8720941.0,1666706.0,169.15,156.69,25.24,49.11,10.48,3.69,1.73,3.29,20.42,6239,力成,半導體業
2018Q1,832856.0,248552.0,584304.0,-29977.0,97860.0,77195.0,-0.54,-40790.0,0,14373.0,805582.0,247175.0,-28955.0,109234.0,497.0,117705.0,-40790.0,325.92,281.72,-81.07,29.84,-41.68,0.67,-4.71,-6.75,21.12,6243,迅杰,半導體業
2018Q1,18450797.0,7237258.0,11213539.0,929556.0,2207992.0,1616385.0,0.54,306991.0,72511.0,8195434.0,9495251.0,5016224.0,364644.0,150590.0,19860.0,2517110.0,234480.0,189.29,186.29,16.46,39.22,10.62,11.01,1.35,2.18,26.79,6257,矽格,半導體業
2018Q1,25943240.0,7696562.0,18246678.0,-863149.0,5463228.0,4661098.0,0.8,312723.0,66791.0,6140201.0,19309433.0,7005032.0,332776.0,4289899.0,1967.0,3790951.0,245932.0,275.65,214.41,159.98,29.67,4.5,1.02,0.87,1.36,14.68,6269,台郡,電子零組件業
2018Q1,12381971.0,1814925.0,10567046.0,322002.0,1724122.0,1341300.0,0.96,173779.0,14409.0,4290269.0,7805121.0,1495251.0,181392.0,972659.0,3893.0,1170251.0,159370.0,521.99,456.94,45.64,14.66,9.24,1.4,1.29,1.52,22.2,6271,同欣電,半導體業
2018Q1,5963814.0,2064787.0,3899027.0,2310.0,1273496.0,516540.0,1.54,264288.0,77426.0,2018269.0,3446291.0,1695979.0,250065.0,906555.0,4312.0,687965.0,186862.0,203.2,149.75,62.29,34.62,14.67,0.6,3.19,4.91,59.44,6277,宏正,電腦及週邊設備業
2018Q1,25113604.0,14199254.0,10914350.0,1056421.0,6023923.0,5593861.0,0.43,99530.0,-20970.0,5611958.0,18385364.0,12197055.0,1790.0,2184882.0,11598.0,8203991.0,120500.0,150.74,132.82,9.58,56.54,2.0,2.62,0.52,1.1,7.14,6278,台表科,光電業
2018Q1,5547184.0,2998075.0,2549109.0,214356.0,4107551.0,3247790.0,1.68,207817.0,41563.0,235824.0,4785610.0,2738098.0,202274.0,2603523.0,0,48475.0,166254.0,174.78,79.69,0,54.05,4.05,1.37,3.21,6.74,20.93,6281,全國電,電子通路業
2018Q1,14830642.0,6913400.0,7917242.0,-1200558.0,3756920.0,3316484.0,-0.26,-116417.0,16600.0,3341818.0,10258674.0,6165336.0,-135960.0,2630691.0,3347.0,3381847.0,-133017.0,166.39,123.72,-33.78,46.62,-3.54,1.29,-0.86,-1.67,11.72,6282,康舒,電子零組件業
2018Q1,1580792.0,231718.0,1349074.0,-86582.0,195617.0,152322.0,-0.09,-9023.0,3226.0,198214.0,1269417.0,231718.0,-1753.0,31788.0,97.0,218724.0,-12249.0,547.83,534.11,-92.02,14.66,-6.26,5.07,-0.78,-0.9,22.13,6283,淳安,其他電子業
2018Q1,30495407.0,15881086.0,14614321.0,1918249.0,11986378.0,10493031.0,0.77,315006.0,38270.0,5472610.0,24163704.0,15212261.0,349394.0,7577928.0,17146.0,8296479.0,276736.0,158.84,109.03,19.37,52.08,2.31,1.47,0.97,1.92,12.46,6285,啟碁,通信網路業
2018Q1,2774171.0,879460.0,1894711.0,-1353.0,216154.0,184026.0,-0.1,-10547.0,-3680.0,1753779.0,973793.0,271190.0,2604.0,9726.0,2453.0,276916.0,-6867.0,359.08,355.5,-3.3,31.7,-3.18,17.64,-0.19,-0.36,14.86,6405,悅城,光電業
2018Q1,7612215.0,3062597.0,4549618.0,217039.0,2516689.0,1872668.0,3.82,378100.0,79563.0,1600344.0,5721121.0,3062305.0,440528.0,879745.0,4262.0,1558069.0,298537.0,186.82,158.1,89.71,40.23,11.86,2.1,4.07,6.84,25.59,6409,旭隼,其他電子業
2018Q1,20744225.0,12959178.0,7785047.0,-918030.0,6238096.0,5436091.0,0.56,229883.0,20927.0,2415347.0,16764507.0,12784489.0,149400.0,5719910.0,11896.0,5654235.0,208956.0,131.13,86.39,20.32,62.47,3.35,0.97,1.07,2.73,12.86,6412,群電,電子零組件業
2018Q1,47268206.0,29407420.0,17860786.0,-710028.0,10824168.0,7900554.0,2.72,574598.0,116010.0,2168836.0,29897938.0,18578304.0,595769.0,6116854.0,109230.0,8380028.0,458588.0,160.93,128.0,6.26,62.21,4.24,1.33,1.15,2.57,27.01,6414,樺漢,電腦及週邊設備業
2018Q1,12546454.0,1510829.0,11035625.0,495534.0,2178917.0,1168080.0,4.72,435374.0,24070.0,897973.0,6928914.0,807413.0,444758.0,1578566.0,3208.0,680575.0,411304.0,858.16,662.65,136.72,12.04,18.88,0.72,3.36,3.81,46.39,6415,矽力*-KY,半導體業
2018Q1,1032404.0,242828.0,789576.0,-28182.0,120634.0,75606.0,0.22,7489.0,388.0,226535.0,661823.0,97536.0,12831.0,107730.0,922.0,109729.0,7101.0,678.54,568.09,9.12,23.52,5.89,0.75,0.76,0.9,37.33,6426,統新,通信網路業
2018Q1,451646.0,47102.0,404544.0,-23613.0,20512.0,27136.0,-0.6,-27095.0,352.0,8022.0,419202.0,46884.0,-15920.0,11519.0,0,25260.0,-27447.0,894.13,869.56,0,10.43,-133.81,1.9,-5.92,-6.62,-32.29,6431,光麗-KY,生技醫療業
2018Q1,3068138.0,979676.0,2088462.0,-51196.0,578007.0,508037.0,-0.52,-23291.0,11080.0,399066.0,2479427.0,820135.0,14084.0,559836.0,618.0,522454.0,-34371.0,302.32,234.06,-36.69,31.93,-5.95,0.94,-1.1,-1.65,12.11,6442,光聖,通信網路業
2018Q1,10208543.0,6159154.0,4049389.0,-274025.0,1363760.0,1526850.0,-0.52,-275784.0,-27247.0,7475318.0,1745745.0,2906795.0,-252459.0,592253.0,37552.0,462072.0,-248537.0,60.06,39.68,-6.34,60.33,-18.22,2.27,-2.1,-5.94,-11.96,6443,元晶,光電業
2018Q1,3110208.0,1399733.0,1710475.0,54454.0,611947.0,449904.0,0.9,82911.0,14095.0,983752.0,1891872.0,1373082.0,99402.0,364188.0,3885.0,807050.0,68816.0,137.78,111.26,22.34,45.0,11.25,1.32,2.39,4.31,26.48,6449,鈺邦,電子零組件業
